name,scene,jod,ours_exposure,classical_midgray,sota_musiq,sota_clipiqa
29_Indoor_Scene_0.jpg,Indoor_Scene_0,-2.983846415969875,0.9647107894788346,0.8561755290700157,49.75154113769531,0.3412679135799408
0_Indoor_Scene_0.jpg,Indoor_Scene_0,-2.494759450978345,0.9745769868825529,0.8505731299927377,49.64365768432617,0.3573489487171173
66_Indoor_Scene_0.jpg,Indoor_Scene_0,-2.083214149864478,0.9906445426409072,0.9801909932077406,27.72426986694336,0.33916348218917847
33_Indoor_Scene_0.jpg,Indoor_Scene_0,-1.6414102024626425,0.9575850636935136,0.5756257302746807,24.572511672973633,0.3001423478126526
32_Indoor_Scene_0.jpg,Indoor_Scene_0,-1.6268640098646636,0.9632047861741097,0.6887091392199581,20.058815002441406,0.30038344860076904
52_Indoor_Scene_0.jpg,Indoor_Scene_0,-1.13824354453778,0.9568691650596874,0.6983491272587466,49.75889587402344,0.460533082485199
40_Indoor_Scene_0.JPG,Indoor_Scene_0,-1.0574063964565388,0.9729864694648573,0.7558622922807468,49.346153259277344,0.373614639043808
58_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.747798622157305,0.9547227627878094,0.6612682780127301,37.18824768066406,0.44160041213035583
37_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.7103860504282873,0.9739593315613413,0.7982854731086334,45.728187561035156,0.3140253722667694
54_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.5946636668386737,0.97759232291206,0.9886033235080525,49.39977264404297,0.43031811714172363
36_Indoor_Scene_0.jpeg,Indoor_Scene_0,-0.5809682897531274,0.9818375198251909,0.9021039565978898,22.15511703491211,0.3376309871673584
12_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.5241935508150241,0.9734414154065929,0.8326137912768593,47.338104248046875,0.4451943337917328
9_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.3116126478568982,0.9723959583104178,0.9965043701140587,54.18193817138672,0.3909476697444916
19_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.2610963811434667,0.9868657547067501,0.9410629210987228,50.02747344970703,0.3617230951786041
10_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.2259759095394573,0.9643056843589335,0.8838745098039216,37.70050048828125,0.27743491530418396
26_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.1933893410461731,0.9797112577793603,0.9064197940962877,47.79283905029297,0.37171220779418945
4_Indoor_Scene_0.JPG,Indoor_Scene_0,-0.1581208308121446,0.9720687900914782,0.9248377803408946,43.321495056152344,0.373073011636734
46_Indoor_Scene_0.jpg,Indoor_Scene_0,-0.1209884541268035,0.9719604256872316,0.7912114588406169,49.49772644042969,0.2911342680454254
61_Indoor_Scene_0.jpg,Indoor_Scene_0,0.1119631693973898,0.9711299380507292,0.897366441966765,49.09469985961914,0.3600742816925049
47_Indoor_Scene_0.jpg,Indoor_Scene_0,0.2485372116721963,0.9822445093087605,0.9302066145499593,49.80462646484375,0.30280953645706177
68_Indoor_Scene_0.jpg,Indoor_Scene_0,0.3612964584861487,0.9735277372940837,0.7931102328164381,51.44959259033203,0.3770873546600342
22_Indoor_Scene_0.jpg,Indoor_Scene_0,0.561506488682639,0.9638033342644784,0.9984674236404801,50.139137268066406,0.344351202249527
38_Indoor_Scene_0.jpg,Indoor_Scene_0,0.5871076192849569,0.9652742762013276,0.877843085992567,53.25385284423828,0.37755459547042847
57_Indoor_Scene_0.jpg,Indoor_Scene_0,0.8392427594084859,0.9823435675186047,0.9391639318210945,39.73719787597656,0.3447878658771515
51_Indoor_Scene_0.jpg,Indoor_Scene_0,1.276762343289953,0.9705978645754855,0.8968604177880302,44.559844970703125,0.4251309037208557
43_Indoor_Scene_0.jpg,Indoor_Scene_0,1.5780882552048905,0.9791531877059467,0.894957033619548,40.97693634033203,0.34904947876930237
59_Indoor_Scene_0.jpg,Indoor_Scene_0,1.7955257808099,0.9693027618134502,0.7467762142765603,55.690311431884766,0.36059293150901794
50_Indoor_Scene_0.jpg,Indoor_Scene_0,2.1936125462178504,0.9642217625843241,0.9253348472809604,36.471336364746094,0.35101673007011414
8_Indoor_Scene_0.tiff,Indoor_Scene_0,2.5090433712996343,0.9654471386680082,0.79327958990132,45.071250915527344,0.48796167969703674
17_Indoor_Scene_0.jpg,Indoor_Scene_0,4.641290732021198,0.9780679501344258,0.9902331342645991,52.320457458496094,0.42650848627090454
122_Indoor_Scene_1.tiff,Indoor_Scene_1,-4.034502525681749,0.9438934916491052,0.6072044085608099,16.195133209228516,0.4073738157749176
101_Indoor_Scene_1.jpg,Indoor_Scene_1,-2.7465193909042647,0.9550888960137187,0.5385469212695971,30.428939819335938,0.29249107837677
81_Indoor_Scene_1.tif,Indoor_Scene_1,-1.717052127380139,0.9632392628024277,0.735512361912085,21.611759185791016,0.4065644145011902
85_Indoor_Scene_1.jpg,Indoor_Scene_1,-1.5096188475217898,0.9606089437237963,0.7149212217523175,25.310026168823242,0.30375078320503235
193_Indoor_Scene_1.jpg,Indoor_Scene_1,-1.4257515452165208,0.969677091817331,0.7546753744286385,30.711780548095703,0.3390668034553528
120_Indoor_Scene_1.jpg,Indoor_Scene_1,-1.1849529939444747,0.9352782225134166,0.4561305344098423,18.064250946044922,0.3081306219100952
130_Indoor_Scene_1.JPG,Indoor_Scene_1,-1.0123325794272882,0.9778646929241721,0.7747047853389721,21.66609001159668,0.3044099509716034
150_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.8876174560748361,0.9700055391328404,0.7882503276517581,35.22251892089844,0.312019407749176
183_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.7675880131025062,0.9712357070310186,0.7047803152633602,31.84571647644043,0.3109063506126404
151_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.6528985663037767,0.9723588637359216,0.7620142167542399,27.793914794921875,0.27704718708992004
97_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.5178893156259178,0.9511612308702018,0.5276973779315648,32.91590118408203,0.3303452730178833
175_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.4335078859520366,0.9661956614033462,0.8705043837840146,43.19093704223633,0.3198862671852112
162_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.3898503335165378,0.9476431222938767,0.5038423102225639,35.69024658203125,0.31956133246421814
186_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.2391017779372466,0.9688018556858482,0.9490038429663803,32.91355895996094,0.3501965403556824
133_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.1427504983067413,0.9619544224858017,0.7561107266435987,19.273685455322266,0.23634910583496094
155_Indoor_Scene_1.jpg,Indoor_Scene_1,-0.1059236527560703,0.971240589544349,0.9638538203255158,25.173625946044922,0.30430465936660767
94_Indoor_Scene_1.jpg,Indoor_Scene_1,0.117951590063684,0.9669190008336271,0.8722904899824854,50.96980285644531,0.33771875500679016
105_Indoor_Scene_1.jpg,Indoor_Scene_1,0.3554481860144327,0.9696029707428333,0.8728689580930412,24.732723236083984,0.30684903264045715
159_Indoor_Scene_1.jpg,Indoor_Scene_1,0.4529511362894955,0.9615162175122758,0.8396943124439318,33.208282470703125,0.34303802251815796
84_Indoor_Scene_1.jpg,Indoor_Scene_1,0.497385966946938,0.95569913650455,0.548332364475202,36.774749755859375,0.3538185954093933
164_Indoor_Scene_1.jpg,Indoor_Scene_1,0.5692977837969359,0.9588655779015156,0.865836944764834,31.096023559570312,0.3620167672634125
180_Indoor_Scene_1.jpg,Indoor_Scene_1,0.7447409559250975,0.9734281578220314,0.7268383544790465,31.525266647338867,0.3240552544593811
110_Indoor_Scene_1.jpg,Indoor_Scene_1,0.8678883065670894,0.9686789792857553,0.7576838959374599,29.7750186920166,0.30894094705581665
93_Indoor_Scene_1.jpg,Indoor_Scene_1,1.0067360006669368,0.9662606174097368,0.7474662292280747,38.03971862792969,0.30139273405075073
91_Indoor_Scene_1.jpg,Indoor_Scene_1,1.0989197905985744,0.962839416696942,0.8438820453671665,25.4284725189209,0.3733343780040741
131_Indoor_Scene_1.jpg,Indoor_Scene_1,1.3451582116844183,0.9749175626687098,0.8031783297022513,26.313064575195312,0.3541783094406128
119_Indoor_Scene_1.jpg,Indoor_Scene_1,1.573466005808934,0.9858812576339863,0.984081664317143,27.696880340576172,0.2865261435508728
136_Indoor_Scene_1.jpg,Indoor_Scene_1,1.889777081922544,0.9445107019819494,0.9641875483788286,30.356719970703125,0.3288075923919678
161_Indoor_Scene_1.jpg,Indoor_Scene_1,2.797753908081101,0.9582197830475256,0.8068220940663847,34.95155715942383,0.31854838132858276
113_Indoor_Scene_1.jpg,Indoor_Scene_1,3.762825230411833,0.9520637070555542,0.6997496894356872,35.68238830566406,0.3157009482383728
1083_Indoor_Scene_10.jpg,Indoor_Scene_10,-4.438015959735226,0.7718728184907407,0.09051718911529749,17.5893497467041,0.3113024830818176
1009_Indoor_Scene_10.jpg,Indoor_Scene_10,-3.1846042572340028,0.8309558688731367,0.17575183561877905,14.943995475769043,0.37417611479759216
1095_Indoor_Scene_10.jpg,Indoor_Scene_10,-2.041478190598693,0.8126749747451054,0.18498366952881373,23.125173568725586,0.4378573000431061
1075_Indoor_Scene_10.jpg,Indoor_Scene_10,-1.7255281735253467,0.8156478197976003,0.17991815797342903,23.537826538085938,0.3171864151954651
1048_Indoor_Scene_10.jpg,Indoor_Scene_10,-1.4358386046511693,0.9656833905178386,0.7116556538083644,54.62555694580078,0.579032301902771
1100_Indoor_Scene_10.jpg,Indoor_Scene_10,-1.361475159962286,0.8916982574033726,0.2673716194625999,40.364986419677734,0.3921865224838257
1066_Indoor_Scene_10.jpg,Indoor_Scene_10,-1.0015254542294203,0.9497642990135184,0.9059018941432783,49.793968200683594,0.391439825296402
1082_Indoor_Scene_10.jpg,Indoor_Scene_10,-0.8410466251768243,0.9518482936463213,0.5608427869622794,28.333492279052734,0.3753695487976074
1039_Indoor_Scene_10.jpg,Indoor_Scene_10,-0.6044905651818987,0.9370868558791428,0.9320286658977316,41.8787956237793,0.39534109830856323
1032_Indoor_Scene_10.jpg,Indoor_Scene_10,-0.5295664005181462,0.957500622552997,0.770485840488701,48.362548828125,0.4923778474330902
1107_Indoor_Scene_10.jpg,Indoor_Scene_10,-0.4395347157403953,0.9640180962354874,0.689915287282669,53.645469665527344,0.48575037717819214
